year,reg_name,tax_name,reg_id,tax_id,amount
2013,Auvergne-Rhône-Alpes,Autres recettes de fonctionnement,9e540192-ace7-425f-9987-aaf5ae031274,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,21788810.62
2012,Auvergne-Rhône-Alpes,Autres recettes de fonctionnement,9e540192-ace7-425f-9987-aaf5ae031274,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,21049546.12
2018,Auvergne-Rhône-Alpes,Autres recettes de fonctionnement,9e540192-ace7-425f-9987-aaf5ae031274,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,31655894.38
2019,Auvergne-Rhône-Alpes,Autres recettes de fonctionnement,9e540192-ace7-425f-9987-aaf5ae031274,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,61292181.6
2015,Auvergne-Rhône-Alpes,Autres recettes de fonctionnement,9e540192-ace7-425f-9987-aaf5ae031274,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,6519510.94
2015,Auvergne-Rhône-Alpes,Autres recettes de fonctionnement,9e540192-ace7-425f-9987-aaf5ae031274,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,28718060.29
2014,Auvergne-Rhône-Alpes,Autres recettes de fonctionnement,9e540192-ace7-425f-9987-aaf5ae031274,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,6452719.09
2016,Auvergne-Rhône-Alpes,Autres recettes de fonctionnement,9e540192-ace7-425f-9987-aaf5ae031274,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,32706753
2014,Auvergne-Rhône-Alpes,Autres recettes de fonctionnement,9e540192-ace7-425f-9987-aaf5ae031274,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,25023394.09
2017,Auvergne-Rhône-Alpes,Autres recettes de fonctionnement,9e540192-ace7-425f-9987-aaf5ae031274,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,32243276.3
2013,Île-de-France,Autres recettes de fonctionnement,729fa8ca-e093-4744-83df-3481aaa9dc6d,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,60835136.14
2019,Île-de-France,Autres recettes de fonctionnement,729fa8ca-e093-4744-83df-3481aaa9dc6d,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,36832801.33
2017,Île-de-France,Autres recettes de fonctionnement,729fa8ca-e093-4744-83df-3481aaa9dc6d,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,30914244.03
2018,Île-de-France,Autres recettes de fonctionnement,729fa8ca-e093-4744-83df-3481aaa9dc6d,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,43760734.66
2014,Île-de-France,Autres recettes de fonctionnement,729fa8ca-e093-4744-83df-3481aaa9dc6d,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,36694112.22
2016,Île-de-France,Autres recettes de fonctionnement,729fa8ca-e093-4744-83df-3481aaa9dc6d,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,42355385.05
2012,Île-de-France,Autres recettes de fonctionnement,729fa8ca-e093-4744-83df-3481aaa9dc6d,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,54200016.66
2015,Île-de-France,Autres recettes de fonctionnement,729fa8ca-e093-4744-83df-3481aaa9dc6d,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,62631665.78
2015,Guadeloupe,Autres recettes de fonctionnement,6025eeaf-621e-4249-8574-316a14ad4fe5,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,6342177.72
2012,Guadeloupe,Autres recettes de fonctionnement,6025eeaf-621e-4249-8574-316a14ad4fe5,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,3536911.13
2019,Guadeloupe,Autres recettes de fonctionnement,6025eeaf-621e-4249-8574-316a14ad4fe5,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,3384681.6
2017,Guadeloupe,Autres recettes de fonctionnement,6025eeaf-621e-4249-8574-316a14ad4fe5,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,7221237.66
2016,Guadeloupe,Autres recettes de fonctionnement,6025eeaf-621e-4249-8574-316a14ad4fe5,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,2430905.68
2014,Guadeloupe,Autres recettes de fonctionnement,6025eeaf-621e-4249-8574-316a14ad4fe5,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,3610331
2018,Guadeloupe,Autres recettes de fonctionnement,6025eeaf-621e-4249-8574-316a14ad4fe5,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,2991144.72
2013,Guadeloupe,Autres recettes de fonctionnement,6025eeaf-621e-4249-8574-316a14ad4fe5,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,2595269.48
2018,Martinique,Autres recettes de fonctionnement,2c776fd7-5684-41c1-a14b-20c7a57aba33,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,25988357.55
2013,Martinique,Autres recettes de fonctionnement,2c776fd7-5684-41c1-a14b-20c7a57aba33,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,11851512.37
2019,Martinique,Autres recettes de fonctionnement,2c776fd7-5684-41c1-a14b-20c7a57aba33,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,13603723.86
2012,Martinique,Autres recettes de fonctionnement,2c776fd7-5684-41c1-a14b-20c7a57aba33,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,274062.74
2014,Martinique,Autres recettes de fonctionnement,2c776fd7-5684-41c1-a14b-20c7a57aba33,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,8316803.86
2015,Martinique,Autres recettes de fonctionnement,2c776fd7-5684-41c1-a14b-20c7a57aba33,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,3683972.74
2017,Martinique,Autres recettes de fonctionnement,2c776fd7-5684-41c1-a14b-20c7a57aba33,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,21953382.39
2016,Martinique,Autres recettes de fonctionnement,2c776fd7-5684-41c1-a14b-20c7a57aba33,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,17065585.95
2016,Guyane,Autres recettes de fonctionnement,52393301-f3ee-44ae-b9c7-7a2e546dd159,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,9308807.47
2015,Guyane,Autres recettes de fonctionnement,52393301-f3ee-44ae-b9c7-7a2e546dd159,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,2238461.56
2014,Guyane,Autres recettes de fonctionnement,52393301-f3ee-44ae-b9c7-7a2e546dd159,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,1186539.09
2017,Guyane,Autres recettes de fonctionnement,52393301-f3ee-44ae-b9c7-7a2e546dd159,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,10884821.4
2013,Guyane,Autres recettes de fonctionnement,52393301-f3ee-44ae-b9c7-7a2e546dd159,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,522049.19
2019,Guyane,Autres recettes de fonctionnement,52393301-f3ee-44ae-b9c7-7a2e546dd159,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,6279664.55
2018,Guyane,Autres recettes de fonctionnement,52393301-f3ee-44ae-b9c7-7a2e546dd159,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,10930487.87
2012,Guyane,Autres recettes de fonctionnement,52393301-f3ee-44ae-b9c7-7a2e546dd159,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,549222.51
2014,La Réunion,Autres recettes de fonctionnement,62512c29-eb2a-4d06-b9ea-34e78eae65f6,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,6479397.88
2012,La Réunion,Autres recettes de fonctionnement,62512c29-eb2a-4d06-b9ea-34e78eae65f6,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,4126164.53
2016,La Réunion,Autres recettes de fonctionnement,62512c29-eb2a-4d06-b9ea-34e78eae65f6,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,4391433.75
2017,La Réunion,Autres recettes de fonctionnement,62512c29-eb2a-4d06-b9ea-34e78eae65f6,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,4076029.24
2015,La Réunion,Autres recettes de fonctionnement,62512c29-eb2a-4d06-b9ea-34e78eae65f6,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,9888876.81
2013,La Réunion,Autres recettes de fonctionnement,62512c29-eb2a-4d06-b9ea-34e78eae65f6,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,4420755.14
2019,La Réunion,Autres recettes de fonctionnement,62512c29-eb2a-4d06-b9ea-34e78eae65f6,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,8879320.65
2018,La Réunion,Autres recettes de fonctionnement,62512c29-eb2a-4d06-b9ea-34e78eae65f6,9cdd1ab4-9df4-4bd0-9dde-b443ae404b91,9542437.46
2017,Provence-Alpes-Côte d'Azur,Recettes de fonctionnement,d2cc5169-137b-41a4-a683-91d94847ef98,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1840633022
2016,Provence-Alpes-Côte d'Azur,Recettes de fonctionnement,d2cc5169-137b-41a4-a683-91d94847ef98,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1647699877
2012,Provence-Alpes-Côte d'Azur,Recettes de fonctionnement,d2cc5169-137b-41a4-a683-91d94847ef98,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1685869075
2015,Provence-Alpes-Côte d'Azur,Recettes de fonctionnement,d2cc5169-137b-41a4-a683-91d94847ef98,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1651896900
2013,Provence-Alpes-Côte d'Azur,Recettes de fonctionnement,d2cc5169-137b-41a4-a683-91d94847ef98,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1690549499
2014,Provence-Alpes-Côte d'Azur,Recettes de fonctionnement,d2cc5169-137b-41a4-a683-91d94847ef98,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1647499965
2018,Provence-Alpes-Côte d'Azur,Recettes de fonctionnement,d2cc5169-137b-41a4-a683-91d94847ef98,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1974502037
2019,Provence-Alpes-Côte d'Azur,Recettes de fonctionnement,d2cc5169-137b-41a4-a683-91d94847ef98,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1993575215
2015,Normandie,Recettes de fonctionnement,595dfc9d-6340-431b-89e0-d97b6a981735,8041f07e-3f5b-470d-aca5-9d16d8498f1d,704095011.3
2014,Normandie,Recettes de fonctionnement,595dfc9d-6340-431b-89e0-d97b6a981735,8041f07e-3f5b-470d-aca5-9d16d8498f1d,556948966.1
2012,Normandie,Recettes de fonctionnement,595dfc9d-6340-431b-89e0-d97b6a981735,8041f07e-3f5b-470d-aca5-9d16d8498f1d,539590477.8
2018,Normandie,Recettes de fonctionnement,595dfc9d-6340-431b-89e0-d97b6a981735,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1413146327
2015,Normandie,Recettes de fonctionnement,595dfc9d-6340-431b-89e0-d97b6a981735,8041f07e-3f5b-470d-aca5-9d16d8498f1d,536457502.9
2013,Normandie,Recettes de fonctionnement,595dfc9d-6340-431b-89e0-d97b6a981735,8041f07e-3f5b-470d-aca5-9d16d8498f1d,695546534.7
2014,Normandie,Recettes de fonctionnement,595dfc9d-6340-431b-89e0-d97b6a981735,8041f07e-3f5b-470d-aca5-9d16d8498f1d,696980213.5
2019,Normandie,Recettes de fonctionnement,595dfc9d-6340-431b-89e0-d97b6a981735,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1437114171
2017,Normandie,Recettes de fonctionnement,595dfc9d-6340-431b-89e0-d97b6a981735,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1353554175
2013,Normandie,Recettes de fonctionnement,595dfc9d-6340-431b-89e0-d97b6a981735,8041f07e-3f5b-470d-aca5-9d16d8498f1d,553931445.7
2012,Normandie,Recettes de fonctionnement,595dfc9d-6340-431b-89e0-d97b6a981735,8041f07e-3f5b-470d-aca5-9d16d8498f1d,692050323.8
2016,Normandie,Recettes de fonctionnement,595dfc9d-6340-431b-89e0-d97b6a981735,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1191991158
2014,Corse,Recettes de fonctionnement,d8581684-67e6-4201-b019-9499161dc5c2,8041f07e-3f5b-470d-aca5-9d16d8498f1d,533999796.1
2018,Corse,Recettes de fonctionnement,d8581684-67e6-4201-b019-9499161dc5c2,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1069063218
2012,Corse,Recettes de fonctionnement,d8581684-67e6-4201-b019-9499161dc5c2,8041f07e-3f5b-470d-aca5-9d16d8498f1d,524600874.8
2015,Corse,Recettes de fonctionnement,d8581684-67e6-4201-b019-9499161dc5c2,8041f07e-3f5b-470d-aca5-9d16d8498f1d,537156342
2013,Corse,Recettes de fonctionnement,d8581684-67e6-4201-b019-9499161dc5c2,8041f07e-3f5b-470d-aca5-9d16d8498f1d,536536024.3
2017,Corse,Recettes de fonctionnement,d8581684-67e6-4201-b019-9499161dc5c2,8041f07e-3f5b-470d-aca5-9d16d8498f1d,595034327.4
2019,Corse,Recettes de fonctionnement,d8581684-67e6-4201-b019-9499161dc5c2,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1101728542
2016,Corse,Recettes de fonctionnement,d8581684-67e6-4201-b019-9499161dc5c2,8041f07e-3f5b-470d-aca5-9d16d8498f1d,547853478.2
2013,Bourgogne-Franche-Comté,Recettes de fonctionnement,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,8041f07e-3f5b-470d-aca5-9d16d8498f1d,605442193.5
2012,Bourgogne-Franche-Comté,Recettes de fonctionnement,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,8041f07e-3f5b-470d-aca5-9d16d8498f1d,429627789.8
2017,Bourgogne-Franche-Comté,Recettes de fonctionnement,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1115272268
2014,Bourgogne-Franche-Comté,Recettes de fonctionnement,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,8041f07e-3f5b-470d-aca5-9d16d8498f1d,441797046.8
2012,Bourgogne-Franche-Comté,Recettes de fonctionnement,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,8041f07e-3f5b-470d-aca5-9d16d8498f1d,618119139.2
2018,Bourgogne-Franche-Comté,Recettes de fonctionnement,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1218122680
2015,Bourgogne-Franche-Comté,Recettes de fonctionnement,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,8041f07e-3f5b-470d-aca5-9d16d8498f1d,603987249.6
2016,Bourgogne-Franche-Comté,Recettes de fonctionnement,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1044147465
2013,Bourgogne-Franche-Comté,Recettes de fonctionnement,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,8041f07e-3f5b-470d-aca5-9d16d8498f1d,434988815.4
2014,Bourgogne-Franche-Comté,Recettes de fonctionnement,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,8041f07e-3f5b-470d-aca5-9d16d8498f1d,618468024.6
2015,Bourgogne-Franche-Comté,Recettes de fonctionnement,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,8041f07e-3f5b-470d-aca5-9d16d8498f1d,445298012.5
2019,Bourgogne-Franche-Comté,Recettes de fonctionnement,b9ff01eb-b0b9-4a81-87d9-6d4f78e93e53,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1240901047
2017,Occitanie,Recettes de fonctionnement,2ebd2c63-4501-422b-8a44-a8985bc4a1da,8041f07e-3f5b-470d-aca5-9d16d8498f1d,2480963691
2012,Occitanie,Recettes de fonctionnement,2ebd2c63-4501-422b-8a44-a8985bc4a1da,8041f07e-3f5b-470d-aca5-9d16d8498f1d,980471060.3
2015,Occitanie,Recettes de fonctionnement,2ebd2c63-4501-422b-8a44-a8985bc4a1da,8041f07e-3f5b-470d-aca5-9d16d8498f1d,920295555
2018,Occitanie,Recettes de fonctionnement,2ebd2c63-4501-422b-8a44-a8985bc4a1da,8041f07e-3f5b-470d-aca5-9d16d8498f1d,2491056920
2014,Occitanie,Recettes de fonctionnement,2ebd2c63-4501-422b-8a44-a8985bc4a1da,8041f07e-3f5b-470d-aca5-9d16d8498f1d,883027199.2
2013,Occitanie,Recettes de fonctionnement,2ebd2c63-4501-422b-8a44-a8985bc4a1da,8041f07e-3f5b-470d-aca5-9d16d8498f1d,976858559.6
2019,Occitanie,Recettes de fonctionnement,2ebd2c63-4501-422b-8a44-a8985bc4a1da,8041f07e-3f5b-470d-aca5-9d16d8498f1d,2551447294
2013,Occitanie,Recettes de fonctionnement,2ebd2c63-4501-422b-8a44-a8985bc4a1da,8041f07e-3f5b-470d-aca5-9d16d8498f1d,887555855.8
2014,Occitanie,Recettes de fonctionnement,2ebd2c63-4501-422b-8a44-a8985bc4a1da,8041f07e-3f5b-470d-aca5-9d16d8498f1d,992154371.4
2015,Occitanie,Recettes de fonctionnement,2ebd2c63-4501-422b-8a44-a8985bc4a1da,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1082364027
2016,Occitanie,Recettes de fonctionnement,2ebd2c63-4501-422b-8a44-a8985bc4a1da,8041f07e-3f5b-470d-aca5-9d16d8498f1d,2123108384
2012,Occitanie,Recettes de fonctionnement,2ebd2c63-4501-422b-8a44-a8985bc4a1da,8041f07e-3f5b-470d-aca5-9d16d8498f1d,863554276.3
2014,Nouvelle-Aquitaine,Recettes de fonctionnement,7367518c-3bee-47fa-93ee-427254c5c95e,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1065971445
2014,Nouvelle-Aquitaine,Recettes de fonctionnement,7367518c-3bee-47fa-93ee-427254c5c95e,8041f07e-3f5b-470d-aca5-9d16d8498f1d,535345431
2013,Nouvelle-Aquitaine,Recettes de fonctionnement,7367518c-3bee-47fa-93ee-427254c5c95e,8041f07e-3f5b-470d-aca5-9d16d8498f1d,358563116.9
2019,Nouvelle-Aquitaine,Recettes de fonctionnement,7367518c-3bee-47fa-93ee-427254c5c95e,8041f07e-3f5b-470d-aca5-9d16d8498f1d,2445173747
2017,Nouvelle-Aquitaine,Recettes de fonctionnement,7367518c-3bee-47fa-93ee-427254c5c95e,8041f07e-3f5b-470d-aca5-9d16d8498f1d,2195897811
2013,Nouvelle-Aquitaine,Recettes de fonctionnement,7367518c-3bee-47fa-93ee-427254c5c95e,8041f07e-3f5b-470d-aca5-9d16d8498f1d,549197517.5
2015,Nouvelle-Aquitaine,Recettes de fonctionnement,7367518c-3bee-47fa-93ee-427254c5c95e,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1082073632
2015,Nouvelle-Aquitaine,Recettes de fonctionnement,7367518c-3bee-47fa-93ee-427254c5c95e,8041f07e-3f5b-470d-aca5-9d16d8498f1d,528283290.4
2012,Nouvelle-Aquitaine,Recettes de fonctionnement,7367518c-3bee-47fa-93ee-427254c5c95e,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1059074123
2015,Nouvelle-Aquitaine,Recettes de fonctionnement,7367518c-3bee-47fa-93ee-427254c5c95e,8041f07e-3f5b-470d-aca5-9d16d8498f1d,350165149.7
2018,Nouvelle-Aquitaine,Recettes de fonctionnement,7367518c-3bee-47fa-93ee-427254c5c95e,8041f07e-3f5b-470d-aca5-9d16d8498f1d,2380123091
2012,Nouvelle-Aquitaine,Recettes de fonctionnement,7367518c-3bee-47fa-93ee-427254c5c95e,8041f07e-3f5b-470d-aca5-9d16d8498f1d,531449469.2
2012,Nouvelle-Aquitaine,Recettes de fonctionnement,7367518c-3bee-47fa-93ee-427254c5c95e,8041f07e-3f5b-470d-aca5-9d16d8498f1d,361962665
2014,Nouvelle-Aquitaine,Recettes de fonctionnement,7367518c-3bee-47fa-93ee-427254c5c95e,8041f07e-3f5b-470d-aca5-9d16d8498f1d,355586496.2
2016,Nouvelle-Aquitaine,Recettes de fonctionnement,7367518c-3bee-47fa-93ee-427254c5c95e,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1983711730
2013,Nouvelle-Aquitaine,Recettes de fonctionnement,7367518c-3bee-47fa-93ee-427254c5c95e,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1071098669
2014,Bretagne,Recettes de fonctionnement,da7eb159-014b-49b4-96aa-fbb69758f29f,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1007575883
2018,Bretagne,Recettes de fonctionnement,da7eb159-014b-49b4-96aa-fbb69758f29f,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1223481685
2015,Bretagne,Recettes de fonctionnement,da7eb159-014b-49b4-96aa-fbb69758f29f,8041f07e-3f5b-470d-aca5-9d16d8498f1d,989878631.5
2012,Bretagne,Recettes de fonctionnement,da7eb159-014b-49b4-96aa-fbb69758f29f,8041f07e-3f5b-470d-aca5-9d16d8498f1d,999690063
2019,Bretagne,Recettes de fonctionnement,da7eb159-014b-49b4-96aa-fbb69758f29f,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1302199246
2017,Bretagne,Recettes de fonctionnement,da7eb159-014b-49b4-96aa-fbb69758f29f,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1219649434
2013,Bretagne,Recettes de fonctionnement,da7eb159-014b-49b4-96aa-fbb69758f29f,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1039164515
2016,Bretagne,Recettes de fonctionnement,da7eb159-014b-49b4-96aa-fbb69758f29f,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1023584005
2018,Pays de la Loire,Recettes de fonctionnement,50e962a2-0f93-4e06-8225-bd736a697012,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1301131566
2017,Pays de la Loire,Recettes de fonctionnement,50e962a2-0f93-4e06-8225-bd736a697012,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1228096085
2012,Pays de la Loire,Recettes de fonctionnement,50e962a2-0f93-4e06-8225-bd736a697012,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1058696670
2013,Pays de la Loire,Recettes de fonctionnement,50e962a2-0f93-4e06-8225-bd736a697012,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1078962679
2016,Pays de la Loire,Recettes de fonctionnement,50e962a2-0f93-4e06-8225-bd736a697012,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1089088359
2014,Pays de la Loire,Recettes de fonctionnement,50e962a2-0f93-4e06-8225-bd736a697012,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1052478422
2015,Pays de la Loire,Recettes de fonctionnement,50e962a2-0f93-4e06-8225-bd736a697012,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1065416711
2013,Centre-Val de Loire,Recettes de fonctionnement,abb4141f-f575-4fec-862d-ad4b51256af5,8041f07e-3f5b-470d-aca5-9d16d8498f1d,896226133.3
2014,Centre-Val de Loire,Recettes de fonctionnement,abb4141f-f575-4fec-862d-ad4b51256af5,8041f07e-3f5b-470d-aca5-9d16d8498f1d,917730824.9
2017,Centre-Val de Loire,Recettes de fonctionnement,abb4141f-f575-4fec-862d-ad4b51256af5,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1016466263
2018,Centre-Val de Loire,Recettes de fonctionnement,abb4141f-f575-4fec-862d-ad4b51256af5,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1131605527
2019,Centre-Val de Loire,Recettes de fonctionnement,abb4141f-f575-4fec-862d-ad4b51256af5,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1197572332
2016,Centre-Val de Loire,Recettes de fonctionnement,abb4141f-f575-4fec-862d-ad4b51256af5,8041f07e-3f5b-470d-aca5-9d16d8498f1d,907433926.7
2015,Centre-Val de Loire,Recettes de fonctionnement,abb4141f-f575-4fec-862d-ad4b51256af5,8041f07e-3f5b-470d-aca5-9d16d8498f1d,901800912.5
2012,Centre-Val de Loire,Recettes de fonctionnement,abb4141f-f575-4fec-862d-ad4b51256af5,8041f07e-3f5b-470d-aca5-9d16d8498f1d,900728097.3
2015,Grand Est,Recettes de fonctionnement,9be7fce3-5775-4cad-8545-b125b6a820c8,8041f07e-3f5b-470d-aca5-9d16d8498f1d,833848085.3
2015,Grand Est,Recettes de fonctionnement,9be7fce3-5775-4cad-8545-b125b6a820c8,8041f07e-3f5b-470d-aca5-9d16d8498f1d,639907682.2
2013,Grand Est,Recettes de fonctionnement,9be7fce3-5775-4cad-8545-b125b6a820c8,8041f07e-3f5b-470d-aca5-9d16d8498f1d,505400531.5
2017,Grand Est,Recettes de fonctionnement,9be7fce3-5775-4cad-8545-b125b6a820c8,8041f07e-3f5b-470d-aca5-9d16d8498f1d,2283413113
2016,Grand Est,Recettes de fonctionnement,9be7fce3-5775-4cad-8545-b125b6a820c8,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1961344068
2012,Grand Est,Recettes de fonctionnement,9be7fce3-5775-4cad-8545-b125b6a820c8,8041f07e-3f5b-470d-aca5-9d16d8498f1d,635370104.7
2019,Grand Est,Recettes de fonctionnement,9be7fce3-5775-4cad-8545-b125b6a820c8,8041f07e-3f5b-470d-aca5-9d16d8498f1d,2398243071
2014,Grand Est,Recettes de fonctionnement,9be7fce3-5775-4cad-8545-b125b6a820c8,8041f07e-3f5b-470d-aca5-9d16d8498f1d,826174937.9
2013,Grand Est,Recettes de fonctionnement,9be7fce3-5775-4cad-8545-b125b6a820c8,8041f07e-3f5b-470d-aca5-9d16d8498f1d,827127696.4
2014,Grand Est,Recettes de fonctionnement,9be7fce3-5775-4cad-8545-b125b6a820c8,8041f07e-3f5b-470d-aca5-9d16d8498f1d,505611176.6
2018,Grand Est,Recettes de fonctionnement,9be7fce3-5775-4cad-8545-b125b6a820c8,8041f07e-3f5b-470d-aca5-9d16d8498f1d,2297899921
2012,Grand Est,Recettes de fonctionnement,9be7fce3-5775-4cad-8545-b125b6a820c8,8041f07e-3f5b-470d-aca5-9d16d8498f1d,499031343.8
2015,Grand Est,Recettes de fonctionnement,9be7fce3-5775-4cad-8545-b125b6a820c8,8041f07e-3f5b-470d-aca5-9d16d8498f1d,500803938.9
2014,Grand Est,Recettes de fonctionnement,9be7fce3-5775-4cad-8545-b125b6a820c8,8041f07e-3f5b-470d-aca5-9d16d8498f1d,629053131.8
2012,Grand Est,Recettes de fonctionnement,9be7fce3-5775-4cad-8545-b125b6a820c8,8041f07e-3f5b-470d-aca5-9d16d8498f1d,828513094.4
2013,Grand Est,Recettes de fonctionnement,9be7fce3-5775-4cad-8545-b125b6a820c8,8041f07e-3f5b-470d-aca5-9d16d8498f1d,655621868
2017,Hauts-de-France,Recettes de fonctionnement,b18c4851-c734-4f67-9d5d-198ec3d317b6,8041f07e-3f5b-470d-aca5-9d16d8498f1d,2545107847
2014,Hauts-de-France,Recettes de fonctionnement,b18c4851-c734-4f67-9d5d-198ec3d317b6,8041f07e-3f5b-470d-aca5-9d16d8498f1d,737842398.1
2012,Hauts-de-France,Recettes de fonctionnement,b18c4851-c734-4f67-9d5d-198ec3d317b6,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1540000938
2013,Hauts-de-France,Recettes de fonctionnement,b18c4851-c734-4f67-9d5d-198ec3d317b6,8041f07e-3f5b-470d-aca5-9d16d8498f1d,1538945579
2016,Hauts-de-France,Recettes de fonctionnement,b18c4851-c734-4f67-9d5d-198ec3d317b6,8041f07e-3f5b-470d-aca5-9d16d8498f1d,2292311684
2013,Hauts-de-France,Recettes de fonctionnement,b18c4851-c734-4f67-9d5d-198ec3d317b6,8041f07e-3f5b-470d-aca5-9d16d8498f1d,740945578.6
2012,Hauts-de-France,Recettes de fonctionnement,b18c4851-c734-4f67-9d5d-198ec3d317b6,8041f07e-3f5b-470d-aca5-9d16d8498f1d,761417203.2
